state_name,county_name,state_fips,county_fips,age_adjusted_percent,age_adjusted_percent_sd,age_adjusted_percent_95l,age_adjusted_percent_p5u,est_percent,percent_sd,percent_95l,percent_95u,estimated_total,estimated_total_sd,estimated_total_95l,estimated_total_95h,v1,v2,obesity_bin,obesity_category
"ARKANSAS","Johnson County","05","071",31,3.4,24.9,38.3,30.7,3.3,24.8,37.8,5525,591,4464,6805,"",,4,4
"ARKANSAS","Lafayette County","05","073",32.6,3.6,26,40,32.2,3.4,26,39.2,1881,197,1520,2292,"",,5,5
"ARKANSAS","Lawrence County","05","075",32.8,3.8,26,40.9,32.1,3.6,25.7,39.6,4050,453,3244,4993,"",,5,5
"ARKANSAS","Lee County","05","077",35.8,3.6,29.2,43.5,35.6,3.5,29.2,43.1,2944,289,2409,3559,"",,6,5
"ARKANSAS","Lincoln County","05","079",33.8,3.5,27.3,41.2,33.8,3.6,27.3,41.3,3636,383,2936,4450,"",,5,5
"ARKANSAS","Little River County","05","081",33.4,3.6,26.8,41,33.1,3.4,26.8,40.2,3220,335,2611,3916,"",,5,5
"ARKANSAS","Logan County","05","083",28.8,3.2,23.1,35.6,28.4,3,22.9,34.8,4751,510,3837,5820,"",,3,2
"ARKANSAS","Lonoke County","05","085",32,3,26.5,38.2,32.4,3,26.9,38.5,15120,1391,12570,17980,"",,4,5
"ARKANSAS","Madison County","05","087",29.3,3.4,23.3,36.5,29.1,3.2,23.3,36,3382,377,2707,4184,"",,3,3
"ARKANSAS","Marion County","05","089",31,3.6,24.6,38.6,30.2,3.2,24.4,37.1,4027,432,3252,4954,"",,4,4
"ARKANSAS","Miller County","05","091",36.1,3.1,30.2,42.6,36.1,3,30.4,42.4,11260,951,9506,13230,"",,6,5
"ARKANSAS","Mississippi County","05","093",34.6,3,29.2,41,34.7,2.9,29.3,40.9,11230,935,9495,13240,"",,5,5
"ARKANSAS","Monroe County","05","095",32.8,3.6,26.3,40.6,32.1,3.4,26.1,39.3,2060,215,1673,2517,"",,5,5
"ARKANSAS","Montgomery County","05","097",28.5,3.5,22.3,35.9,27.7,3.2,21.9,34.6,1918,222,1518,2390,"",,3,2
"ARKANSAS","Nevada County","05","099",31.5,3.5,25.2,38.9,31.3,3.4,25.2,38.3,2142,231,1724,2624,"",,4,4
"ARKANSAS","Newton County","05","101",31.5,3.9,24.6,39.8,31,3.6,24.6,38.8,1999,233,1585,2500,"",,4,4
"ARKANSAS","Ouachita County","05","103",33.9,3,28.4,40.1,33.5,2.8,28.4,39.5,6450,540,5459,7587,"",,5,5
"ARKANSAS","Perry County","05","105",29.2,3.5,22.9,36.9,28.9,3.4,22.9,36.2,2235,263,1765,2797,"",,3,3
"ARKANSAS","Phillips County","05","107",38.8,3.3,32.8,45.5,38.2,3,32.6,44.5,5567,440,4752,6477,"",,6,5
"ARKANSAS","Pike County","05","109",29.6,3.6,23.1,37.5,29,3.4,22.9,36.5,2348,277,1851,2950,"",,3,3
"ARKANSAS","Poinsett County","05","111",34.4,3.8,27.7,42.3,34.1,3.6,27.7,41.6,6100,644,4956,7446,"",,5,5
"ARKANSAS","Polk County","05","113",32.8,3.5,26.5,40,31.9,3.2,26,38.6,4785,482,3899,5788,"",,5,5
"ARKANSAS","Pope County","05","115",31.2,2.7,26.1,36.9,31.1,2.7,26.2,36.6,13410,1154,11270,15780,"",,4,4
"ARKANSAS","Prairie County","05","117",30.7,3.8,24,38.6,30.3,3.5,23.8,37.8,2019,236,1591,2522,"",,4,4
"ARKANSAS","Pulaski County","05","119",28,1.3,25.6,30.5,28.3,1.2,26,30.8,76690,3315,70360,83400,"",,3,2
"ARKANSAS","Randolph County","05","121",30.9,3.5,24.6,38.2,30.3,3.3,24.4,37.2,4164,453,3353,5113,"",,4,4
"ARKANSAS","Saline County","05","125",29.6,2.3,25.4,34.3,29.6,2.2,25.5,34,21610,1597,18620,24840,"",,3,3
"ARKANSAS","Scott County","05","127",31.9,3.8,25.1,39.9,31.2,3.6,24.8,38.9,2576,296,2046,3210,"",,4,5
"ARKANSAS","Searcy County","05","129",31,3.9,23.9,39.3,30.1,3.6,23.6,37.6,1885,225,1474,2352,"",,4,4
"ARKANSAS","Sebastian County","05","131",29.7,2.4,25.3,34.6,29.8,2.3,25.5,34.5,25950,1995,22260,30070,"",,3,3
"ARKANSAS","Sevier County","05","133",33,3.6,26.5,40.7,32.8,3.5,26.4,40.2,3698,391,2976,4537,"",,5,5
"ARKANSAS","Sharp County","05","135",28.1,3.3,22.2,35.1,26.7,3,21.4,33,3705,412,2964,4575,"",,3,2
"ARKANSAS","St. Francis County","05","123",34.6,3.1,29.2,41.2,34.8,3,29.5,41.3,6583,569,5576,7815,"",,5,5
"ARKANSAS","Stone County","05","137",30.8,3.7,23.9,38.7,29.7,3.4,23.5,36.8,2796,321,2215,3467,"",,4,4
"ARKANSAS","Union County","05","139",29.9,2.7,25.1,35.5,29.7,2.5,25.1,35,9493,809,8015,11190,"",,3,3
"ARKANSAS","Van Buren County","05","141",30.4,3.6,24.2,38.2,29.2,3.2,23.5,36,3765,415,3029,4648,"",,4,4
"ARKANSAS","Washington County","05","143",27.1,1.7,23.9,30.4,27.4,1.7,24.1,30.8,37380,2314,32900,42000,"",,2,1
"ARKANSAS","White County","05","145",29.1,2.5,24.4,34.5,29,2.5,24.4,34.1,15760,1343,13260,18570,"",,3,3
"ARKANSAS","Woodruff County","05","147",32.5,3.7,25.7,40.4,32.3,3.5,25.9,39.8,1806,197,1449,2225,"",,5,5
"ARKANSAS","Yell County","05","149",33.3,3.5,26.9,40.5,32.9,3.3,26.8,39.8,5208,528,4241,6298,"",,5,5
"FLORIDA","Alachua County","12","001",25.9,1.5,22.9,29,25.9,1.6,22.9,29,46750,2856,41340,52510,"",,2,0
"FLORIDA","Baker County","12","003",30.3,1.9,26.8,34.1,30.6,1.9,27,34.4,5855,355,5172,6584,"",,4,4
"FLORIDA","Bay County","12","005",25.4,1.6,22.3,28.6,25.5,1.6,22.5,28.7,31320,1934,27650,35200,"",,2,0
